Region,Day,Cumulative Supply,Cumulative Vaccinations,Opening Supply,Supply Increase,Daily Supply,Daily Vaccinations,Population
YK,2021-04-18,"54,300","39,054","15,246",0,"15,246",-545,42052
YK,2021-04-19,"54,300","38,509","15,791",0,"15,791","1,428",42052
YK,2021-04-20,"54,300","39,937","14,363",0,"14,363",643,42052
YK,2021-04-21,"54,300","40,580","13,720","1,500","15,220",0,42052
YK,2021-04-22,"55,800","40,580","15,220",0,"15,220",5,42052
YK,2021-04-23,"55,800","40,585","15,215",0,"15,215",0,42052
YK,2021-04-24,"55,800","40,585","15,215",0,"15,215",0,42052
YK,2021-04-25,"55,800","40,585","15,215","1,500","16,715",-620,42052
YK,2021-04-26,"57,300","39,965","17,335",0,"17,335","1,394",42052
YK,2021-04-27,"57,300","41,359","15,941",0,"15,941",628,42052
YK,2021-04-28,"57,300","41,987","15,313",0,"15,313",0,42052
YK,2021-04-29,"57,300","41,987","15,313",0,"15,313",5,42052
YK,2021-04-30,"57,300","41,992","15,308",0,"15,308",0,42052
YK,2021-05-01,"57,300","41,992","15,308",0,"15,308",0,42052
YK,2021-05-02,"57,300","41,992","15,308",0,"15,308",-606,42052
YK,2021-05-03,"57,300","41,386","15,914",0,"15,914","1,220",42052
YK,2021-05-04,"57,300","42,606","14,694",0,"14,694",550,42052
YK,2021-05-05,"57,300","43,156","14,144",0,"14,144",0,42052
YK,2021-05-06,"57,300","43,156","14,144",0,"14,144",4,42052
YK,2021-05-07,"57,300","43,160","14,140",0,"14,140",0,42052
YK,2021-05-08,"57,300","43,160","14,140",0,"14,140",0,42052
YK,2021-05-09,"57,300","43,160","14,140",0,"14,140",-530,42052
YK,2021-05-10,"57,300","42,630","14,670",0,"14,670","1,140",42052
YK,2021-05-11,"57,300","43,770","13,530",0,"13,530",514,42052
YK,2021-05-12,"57,300","44,284","13,016",0,"13,016",0,42052
YK,2021-05-13,"57,300","44,284","13,016",0,"13,016",4,42052
YK,2021-05-14,"57,300","44,288","13,012",0,"13,012",0,42052
YK,2021-05-15,"57,300","44,288","13,012",0,"13,012",0,42052
YK,2021-05-16,"57,300","44,288","13,012",0,"13,012",-496,42052
YK,2021-05-17,"57,300","43,792","13,508",0,"13,508","1,058",42052
YK,2021-05-18,"57,300","44,850","12,450",0,"12,450",477,42052
YK,2021-05-19,"57,300","45,327","11,973",0,"11,973",0,42052
YK,2021-05-20,"57,300","45,327","11,973",0,"11,973",4,42052
YK,2021-05-21,"57,300","45,331","11,969",0,"11,969",0,42052
YK,2021-05-22,"57,300","45,331","11,969",0,"11,969",0,42052
YK,2021-05-23,"57,300","45,331","11,969",0,"11,969",-461,42052
YK,2021-05-24,"57,300","44,870","12,430",0,"12,430",965,42052
YK,2021-05-25,"57,300","45,835","11,465",0,"11,465",435,42052
YK,2021-05-26,"57,300","46,270","11,030",0,"11,030",0,42052
YK,2021-05-27,"57,300","46,270","11,030",0,"11,030",4,42052
YK,2021-05-28,"57,300","46,274","11,026",0,"11,026",0,42052
YK,2021-05-29,"57,300","46,274","11,026",0,"11,026",0,42052
YK,2021-05-30,"57,300","46,274","11,026",0,"11,026",-421,42052
YK,2021-05-31,"57,300","45,853","11,447",0,"11,447",891,42052
YK,2021-06-01,"57,300","46,744","10,556",0,"10,556",402,42052
YK,2021-06-02,"57,300","47,146","10,154",0,"10,154",0,42052
YK,2021-06-03,"57,300","47,146","10,154",0,"10,154",4,42052
YK,2021-06-04,"57,300","47,150","10,150",0,"10,150",0,42052
YK,2021-06-05,"57,300","47,150","10,150",0,"10,150",0,42052
YK,2021-06-06,"57,300","47,150","10,150",0,"10,150",-389,42052
YK,2021-06-07,"57,300","46,761","10,539",0,"10,539",821,42052
YK,2021-06-08,"57,300","47,582","9,718",0,"9,718",371,42052
YK,2021-06-09,"57,300","47,953","9,347",0,"9,347",0,42052
YK,2021-06-10,"57,300","47,953","9,347",0,"9,347",4,42052
YK,2021-06-11,"57,300","47,957","9,343",0,"9,343",0,42052
YK,2021-06-12,"57,300","47,957","9,343",0,"9,343",0,42052
YK,2021-06-13,"57,300","47,957","9,343",0,"9,343",-359,42052
YK,2021-06-14,"57,300","47,598","9,702",0,"9,702",754,42052
YK,2021-06-15,"57,300","48,352","8,948",0,"8,948",341,42052
YK,2021-06-16,"57,300","48,693","8,607",0,"8,607",0,42052
YK,2021-06-17,"57,300","48,693","8,607",0,"8,607",4,42052
YK,2021-06-18,"57,300","48,697","8,603",0,"8,603",0,42052
YK,2021-06-19,"57,300","48,697","8,603",0,"8,603",0,42052
YK,2021-06-20,"57,300","48,697","8,603",0,"8,603",-330,42052
YK,2021-06-21,"57,300","48,367","8,933",0,"8,933",695,42052
YK,2021-06-22,"57,300","49,062","8,238",0,"8,238",314,42052
YK,2021-06-23,"57,300","49,376","7,924",0,"7,924",0,42052
YK,2021-06-24,"57,300","49,376","7,924",0,"7,924",4,42052
YK,2021-06-25,"57,300","49,380","7,920",0,"7,920",0,42052
YK,2021-06-26,"57,300","49,380","7,920",0,"7,920",0,42052
YK,2021-06-27,"57,300","49,380","7,920",0,"7,920",-304,42052
YK,2021-06-28,"57,300","49,076","8,224",0,"8,224",0,42052
YK,2021-06-29,"57,300","49,076","8,224",0,"8,224",0,42052
YK,2021-06-30,"57,300","49,076","8,224",0,"8,224",0,42052
YK,2021-07-01,"57,300","49,076","8,224",0,"8,224",0,42052
NW,2021-01-01,"7,200",2,"7,198",0,"7,198",0,45161
NW,2021-01-02,"7,200",2,"7,198",0,"7,198",0,45161
NW,2021-01-03,"7,200",2,"7,198",0,"7,198",0,45161
NW,2021-01-04,"7,200",2,"7,198",0,"7,198",128,45161
NW,2021-01-05,"7,200",130,"7,070",0,"7,070",0,45161
NW,2021-01-06,"7,200",130,"7,070",0,"7,070",0,45161
NW,2021-01-07,"7,200",130,"7,070",0,"7,070",32,45161
NW,2021-01-08,"7,200",162,"7,038",0,"7,038",0,45161
NW,2021-01-09,"7,200",162,"7,038",0,"7,038",0,45161
NW,2021-01-10,"7,200",162,"7,038",0,"7,038",0,45161
NW,2021-01-11,"7,200",162,"7,038",0,"7,038",350,45161
NW,2021-01-12,"7,200",512,"6,688",0,"6,688",0,45161
NW,2021-01-13,"7,200",512,"6,688",0,"6,688",0,45161
NW,2021-01-14,"7,200",512,"6,688",0,"6,688",0,45161
NW,2021-01-15,"7,200",512,"6,688",0,"6,688",0,45161
NW,2021-01-16,"7,200",512,"6,688",0,"6,688",0,45161
NW,2021-01-17,"7,200",512,"6,688",0,"6,688","1,381",45161
NW,2021-01-18,"7,200","1,893","5,307",0,"5,307",0,45161
NW,2021-01-19,"7,200","1,893","5,307",0,"5,307",0,45161
NW,2021-01-20,"7,200","1,893","5,307",0,"5,307",0,45161
NW,2021-01-21,"7,200","1,893","5,307","7,200","12,507",0,45161
NW,2021-01-22,"14,400","1,893","12,507",0,"12,507",0,45161
NW,2021-01-23,"14,400","1,893","12,507",0,"12,507",0,45161
NW,2021-01-24,"14,400","1,893","12,507",0,"12,507",0,45161
NW,2021-01-25,"14,400","1,893","12,507",0,"12,507","7,578",45161
NW,2021-01-26,"14,400","9,471","4,929",0,"4,929",0,45161
NW,2021-01-27,"14,400","9,471","4,929",0,"4,929",0,45161
NW,2021-01-28,"14,400","9,471","4,929",0,"4,929",0,45161
NW,2021-01-29,"14,400","9,471","4,929",0,"4,929",0,45161
NW,2021-01-30,"14,400","9,471","4,929",0,"4,929",0,45161
NW,2021-01-31,"14,400","9,471","4,929",0,"4,929",0,45161
NW,2021-02-01,"14,400","9,471","4,929",0,"4,929","2,895",45161
NW,2021-02-02,"14,400","12,366","2,034",0,"2,034",0,45161
NW,2021-02-03,"14,400","12,366","2,034",0,"2,034",0,45161
NW,2021-02-04,"14,400","12,366","2,034",0,"2,034",0,45161
NW,2021-02-05,"14,400","12,366","2,034",0,"2,034",0,45161
NW,2021-02-06,"14,400","12,366","2,034",0,"2,034",0,45161
NW,2021-02-07,"14,400","12,366","2,034",0,"2,034",0,45161
NW,2021-02-08,"14,400","12,366","2,034",0,"2,034",766,45161
NW,2021-02-09,"14,400","13,132","1,268",0,"1,268",0,45161
NW,2021-02-10,"14,400","13,132","1,268","4,700","5,968",0,45161
NW,2021-02-11,"19,100","13,132","5,968",0,"5,968",0,45161
NW,2021-02-12,"19,100","13,132","5,968",0,"5,968",0,45161
NW,2021-02-13,"19,100","13,132","5,968",0,"5,968",0,45161
NW,2021-02-14,"19,100","13,132","5,968",0,"5,968",0,45161
NW,2021-02-15,"19,100","13,132","5,968",0,"5,968","1,025",45161
NW,2021-02-16,"19,100","14,157","4,943",0,"4,943",0,45161
NW,2021-02-17,"19,100","14,157","4,943",0,"4,943",0,45161
NW,2021-02-18,"19,100","14,157","4,943",0,"4,943",0,45161
NW,2021-02-19,"19,100","14,157","4,943",0,"4,943",0,45161
NW,2021-02-20,"19,100","14,157","4,943",0,"4,943",0,45161
NW,2021-02-21,"19,100","14,157","4,943",0,"4,943",0,45161
NW,2021-02-22,"19,100","14,157","4,943",0,"4,943","2,297",45161
NW,2021-02-23,"19,100","16,454","2,646",0,"2,646",0,45161
NW,2021-02-24,"19,100","16,454","2,646",0,"2,646",0,45161
NW,2021-02-25,"19,100","16,454","2,646",0,"2,646",0,45161
NW,2021-02-26,"19,100","16,454","2,646",0,"2,646",0,45161
NW,2021-02-27,"19,100","16,454","2,646",0,"2,646",0,45161
NW,2021-02-28,"19,100","16,454","2,646",0,"2,646",0,45161
NW,2021-03-01,"19,100","16,454","2,646","16,200","18,846","3,321",45161
NW,2021-03-02,"35,300","19,775","15,525",0,"15,525",0,45161
NW,2021-03-03,"35,300","19,775","15,525",0,"15,525",0,45161
NW,2021-03-04,"35,300","19,775","15,525",0,"15,525",0,45161
NW,2021-03-05,"35,300","19,775","15,525",0,"15,525",0,45161
NW,2021-03-06,"35,300","19,775","15,525",0,"15,525",0,45161
NW,2021-03-07,"35,300","19,775","15,525",0,"15,525","8,433",45161
NW,2021-03-08,"35,300","28,208","7,092",0,"7,092",0,45161
NW,2021-03-09,"35,300","28,208","7,092",0,"7,092",0,45161
NW,2021-03-10,"35,300","28,208","7,092",0,"7,092",0,45161
NW,2021-03-11,"35,300","28,208","7,092",0,"7,092",0,45161
NW,2021-03-12,"35,300","28,208","7,092",0,"7,092",0,45161
NW,2021-03-13,"35,300","28,208","7,092",0,"7,092",0,45161
NW,2021-03-14,"35,300","28,208","7,092",0,"7,092","3,866",45161
NW,2021-03-15,"35,300","32,074","3,226",0,"3,226",0,45161
NW,2021-03-16,"35,300","32,074","3,226",0,"3,226",0,45161
NW,2021-03-17,"35,300","32,074","3,226","13,300","16,526",0,45161
NW,2021-03-18,"48,600","32,074","16,526",0,"16,526",0,45161
NW,2021-03-19,"48,600","32,074","16,526",0,"16,526",0,45161
NW,2021-03-20,"48,600","32,074","16,526",0,"16,526",0,45161
NW,2021-03-21,"48,600","32,074","16,526",0,"16,526","3,323",45161
NW,2021-03-22,"48,600","35,397","13,203",0,"13,203",0,45161
NW,2021-03-23,"48,600","35,397","13,203",0,"13,203",0,45161
NW,2021-03-24,"48,600","35,397","13,203","3,000","16,203",0,45161
NW,2021-03-25,"51,600","35,397","16,203",0,"16,203",0,45161
NW,2021-03-26,"51,600","35,397","16,203",0,"16,203",0,45161
NW,2021-03-27,"51,600","35,397","16,203",0,"16,203",0,45161
NW,2021-03-28,"51,600","35,397","16,203",0,"16,203","2,258",45161
NW,2021-03-29,"51,600","37,655","13,945",0,"13,945",0,45161
NW,2021-03-30,"51,600","37,655","13,945",0,"13,945",0,45161
NW,2021-03-31,"51,600","37,655","13,945",0,"13,945",0,45161
NW,2021-04-01,"51,600","37,655","13,945",0,"13,945",0,45161
NW,2021-04-02,"51,600","37,655","13,945",0,"13,945",0,45161
NW,2021-04-03,"51,600","37,655","13,945",0,"13,945",0,45161
NW,2021-04-04,"51,600","37,655","13,945",0,"13,945",0,45161
NW,2021-04-05,"51,600","37,655","13,945",0,"13,945",919,45161
NW,2021-04-06,"51,600","38,574","13,026",0,"13,026",0,45161
NW,2021-04-07,"51,600","38,574","13,026",0,"13,026",0,45161
NW,2021-04-08,"51,600","38,574","13,026",0,"13,026",0,45161
NW,2021-04-09,"51,600","38,574","13,026","2,350","15,376",0,45161
NW,2021-04-10,"53,950","38,574","15,376",0,"15,376",0,45161
NW,2021-04-11,"53,950","38,574","15,376","2,350","17,726","1,197",45161
NW,2021-04-12,"56,300","39,771","16,529",0,"16,529",0,45161
NW,2021-04-13,"56,300","39,771","16,529",0,"16,529",0,45161
NW,2021-04-14,"56,300","39,771","16,529",0,"16,529",0,45161
NW,2021-04-15,"56,300","39,771","16,529",0,"16,529",0,45161
NW,2021-04-16,"56,300","39,771","16,529",0,"16,529",0,45161
NW,2021-04-17,"56,300","39,771","16,529",0,"16,529",0,45161
NW,2021-04-18,"56,300","39,771","16,529",0,"16,529","1,393",45161
NW,2021-04-19,"56,300","41,164","15,136",0,"15,136",0,45161
NW,2021-04-20,"56,300","41,164","15,136",0,"15,136",0,45161
NW,2021-04-21,"56,300","41,164","15,136","2,350","17,486",0,45161
NW,2021-04-22,"58,650","41,164","17,486",0,"17,486",0,45161
NW,2021-04-23,"58,650","41,164","17,486",0,"17,486",0,45161
NW,2021-04-24,"58,650","41,164","17,486",0,"17,486",0,45161
NW,2021-04-25,"58,650","41,164","17,486","2,350","19,836","1,308",45161
NW,2021-04-26,"61,000","42,472","18,528",0,"18,528",0,45161
NW,2021-04-27,"61,000","42,472","18,528",0,"18,528",0,45161
NW,2021-04-28,"61,000","42,472","18,528",0,"18,528",0,45161
NW,2021-04-29,"61,000","42,472","18,528",0,"18,528",0,45161
NW,2021-04-30,"61,000","42,472","18,528",0,"18,528",0,45161
NW,2021-05-01,"61,000","42,472","18,528",0,"18,528",0,45161
NW,2021-05-02,"61,000","42,472","18,528",0,"18,528","1,629",45161
NW,2021-05-03,"61,000","44,101","16,899",0,"16,899",0,45161
NW,2021-05-04,"61,000","44,101","16,899",0,"16,899",0,45161
NW,2021-05-05,"61,000","44,101","16,899",0,"16,899",0,45161
NW,2021-05-06,"61,000","44,101","16,899",0,"16,899",0,45161
NW,2021-05-07,"61,000","44,101","16,899",0,"16,899",0,45161
NW,2021-05-08,"61,000","44,101","16,899",0,"16,899",0,45161
NW,2021-05-09,"61,000","44,101","16,899",0,"16,899","1,341",45161
NW,2021-05-10,"61,000","45,442","15,558",0,"15,558",0,45161
NW,2021-05-11,"61,000","45,442","15,558",0,"15,558",0,45161
NW,2021-05-12,"61,000","45,442","15,558",0,"15,558",0,45161
NW,2021-05-13,"61,000","45,442","15,558",0,"15,558",0,45161
NW,2021-05-14,"61,000","45,442","15,558",0,"15,558",0,45161
NW,2021-05-15,"61,000","45,442","15,558",0,"15,558",0,45161
NW,2021-05-16,"61,000","45,442","15,558",0,"15,558","1,209",45161
NW,2021-05-17,"61,000","46,651","14,349",0,"14,349",0,45161
NW,2021-05-18,"61,000","46,651","14,349",0,"14,349",0,45161
NW,2021-05-19,"61,000","46,651","14,349",0,"14,349",0,45161
NW,2021-05-20,"61,000","46,651","14,349",0,"14,349",0,45161
NW,2021-05-21,"61,000","46,651","14,349",0,"14,349",0,45161
NW,2021-05-22,"61,000","46,651","14,349",0,"14,349",0,45161
NW,2021-05-23,"61,000","46,651","14,349",0,"14,349","1,172",45161
NW,2021-05-24,"61,000","47,823","13,177",0,"13,177",0,45161
NW,2021-05-25,"61,000","47,823","13,177",0,"13,177",0,45161
NW,2021-05-26,"61,000","47,823","13,177",0,"13,177",0,45161
NW,2021-05-27,"61,000","47,823","13,177",0,"13,177",0,45161
NW,2021-05-28,"61,000","47,823","13,177",0,"13,177",0,45161
NW,2021-05-29,"61,000","47,823","13,177",0,"13,177",0,45161
NW,2021-05-30,"61,000","47,823","13,177",0,"13,177","1,049",45161
NW,2021-05-31,"61,000","48,872","12,128",0,"12,128",0,45161
NW,2021-06-01,"61,000","48,872","12,128",0,"12,128",0,45161
NW,2021-06-02,"61,000","48,872","12,128",0,"12,128",0,45161
NW,2021-06-03,"61,000","48,872","12,128",0,"12,128",0,45161
NW,2021-06-04,"61,000","48,872","12,128",0,"12,128",0,45161
NW,2021-06-05,"61,000","48,872","12,128",0,"12,128",0,45161
NW,2021-06-06,"61,000","48,872","12,128",0,"12,128",966,45161
NW,2021-06-07,"61,000","49,838","11,162",0,"11,162",0,45161
NW,2021-06-08,"61,000","49,838","11,162",0,"11,162",0,45161
NW,2021-06-09,"61,000","49,838","11,162",0,"11,162",0,45161
NW,2021-06-10,"61,000","49,838","11,162",0,"11,162",0,45161
NW,2021-06-11,"61,000","49,838","11,162",0,"11,162",0,45161
NW,2021-06-12,"61,000","49,838","11,162",0,"11,162",0,45161
NW,2021-06-13,"61,000","49,838","11,162",0,"11,162",896,45161
NW,2021-06-14,"61,000","50,734","10,266",0,"10,266",0,45161
NW,2021-06-15,"61,000","50,734","10,266",0,"10,266",0,45161
NW,2021-06-16,"61,000","50,734","10,266",0,"10,266",0,45161
NW,2021-06-17,"61,000","50,734","10,266",0,"10,266",0,45161
NW,2021-06-18,"61,000","50,734","10,266",0,"10,266",0,45161
NW,2021-06-19,"61,000","50,734","10,266",0,"10,266",0,45161
NW,2021-06-20,"61,000","50,734","10,266",0,"10,266",820,45161
NW,2021-06-21,"61,000","51,554","9,446",0,"9,446",0,45161
NW,2021-06-22,"61,000","51,554","9,446",0,"9,446",0,45161
NW,2021-06-23,"61,000","51,554","9,446",0,"9,446",0,45161
NW,2021-06-24,"61,000","51,554","9,446",0,"9,446",0,45161
NW,2021-06-25,"61,000","51,554","9,446",0,"9,446",0,45161
NW,2021-06-26,"61,000","51,554","9,446",0,"9,446",0,45161
NW,2021-06-27,"61,000","51,554","9,446",0,"9,446",755,45161
NW,2021-06-28,"61,000","52,309","8,691",0,"8,691",0,45161
NW,2021-06-29,"61,000","52,309","8,691",0,"8,691",0,45161
NW,2021-06-30,"61,000","52,309","8,691",0,"8,691",0,45161
NW,2021-07-01,"61,000","52,309","8,691",0,"8,691",0,45161
NT,2021-01-01,"6,000",0,"6,000",0,"6,000",0,39353
NT,2021-01-02,"6,000",0,"6,000",0,"6,000",0,39353
NT,2021-01-03,"6,000",0,"6,000",0,"6,000",0,39353
NT,2021-01-04,"6,000",0,"6,000",0,"6,000",0,39353
NT,2021-01-05,"6,000",0,"6,000",0,"6,000",29,39353
NT,2021-01-06,"6,000",29,"5,971",0,"5,971",0,39353
NT,2021-01-07,"6,000",29,"5,971",0,"5,971",0,39353
NT,2021-01-08,"6,000",29,"5,971",0,"5,971",0,39353
NT,2021-01-09,"6,000",29,"5,971",0,"5,971",0,39353
NT,2021-01-10,"6,000",29,"5,971",0,"5,971",0,39353
NT,2021-01-11,"6,000",29,"5,971",0,"5,971",0,39353
NT,2021-01-12,"6,000",29,"5,971",0,"5,971",371,39353
NT,2021-01-13,"6,000",400,"5,600",0,"5,600",121,39353
NT,2021-01-14,"6,000",521,"5,479",0,"5,479",462,39353
NT,2021-01-15,"6,000",983,"5,017",0,"5,017",0,39353
NT,2021-01-16,"6,000",983,"5,017",0,"5,017",0,39353
NT,2021-01-17,"6,000",983,"5,017",0,"5,017","1,158",39353
NT,2021-01-18,"6,000","2,141","3,859",0,"3,859",404,39353
NT,2021-01-19,"6,000","2,545","3,455",0,"3,455",0,39353
NT,2021-01-20,"6,000","2,545","3,455",0,"3,455",830,39353
NT,2021-01-21,"6,000","3,375","2,625","6,000","8,625",447,39353
NT,2021-01-22,"12,000","3,822","8,178",0,"8,178",0,39353
NT,2021-01-23,"12,000","3,822","8,178",0,"8,178",0,39353
NT,2021-01-24,"12,000","3,822","8,178",0,"8,178",636,39353
NT,2021-01-25,"12,000","4,458","7,542",0,"7,542",265,39353
NT,2021-01-26,"12,000","4,723","7,277",0,"7,277",207,39353
NT,2021-01-27,"12,000","4,930","7,070",0,"7,070",294,39353
NT,2021-01-28,"12,000","5,224","6,776",0,"6,776",92,39353
NT,2021-01-29,"12,000","5,316","6,684",0,"6,684",0,39353
NT,2021-01-30,"12,000","5,316","6,684",0,"6,684",0,39353
NT,2021-01-31,"12,000","5,316","6,684",0,"6,684",148,39353
NT,2021-02-01,"12,000","5,464","6,536",0,"6,536",42,39353
NT,2021-02-02,"12,000","5,506","6,494",0,"6,494",13,39353
NT,2021-02-03,"12,000","5,519","6,481",0,"6,481",49,39353
NT,2021-02-04,"12,000","5,568","6,432",0,"6,432",81,39353
NT,2021-02-05,"12,000","5,649","6,351",0,"6,351",0,39353
NT,2021-02-06,"12,000","5,649","6,351",0,"6,351",0,39353
NT,2021-02-07,"12,000","5,649","6,351",0,"6,351",491,39353
NT,2021-02-08,"12,000","6,140","5,860",0,"5,860",87,39353
NT,2021-02-09,"12,000","6,227","5,773",0,"5,773",187,39353
NT,2021-02-10,"12,000","6,414","5,586","3,400","8,986",59,39353
NT,2021-02-11,"15,400","6,473","8,927",0,"8,927",32,39353
NT,2021-02-12,"15,400","6,505","8,895",0,"8,895","1,834",39353
NT,2021-02-13,"15,400","8,339","7,061",0,"7,061",0,39353
NT,2021-02-14,"15,400","8,339","7,061",0,"7,061",295,39353
NT,2021-02-15,"15,400","8,634","6,766",0,"6,766",145,39353
NT,2021-02-16,"15,400","8,779","6,621",0,"6,621",159,39353
NT,2021-02-17,"15,400","8,938","6,462",0,"6,462",46,39353
NT,2021-02-18,"15,400","8,984","6,416",0,"6,416",65,39353
NT,2021-02-19,"15,400","9,049","6,351",0,"6,351",0,39353
NT,2021-02-20,"15,400","9,049","6,351",0,"6,351","1,973",39353
NT,2021-02-21,"15,400","11,022","4,378",0,"4,378",62,39353
NT,2021-02-22,"15,400","11,084","4,316",0,"4,316",34,39353
NT,2021-02-23,"15,400","11,118","4,282",0,"4,282",62,39353
NT,2021-02-24,"15,400","11,180","4,220",0,"4,220",184,39353
NT,2021-02-25,"15,400","11,364","4,036","8,500","12,536",19,39353
NT,2021-02-26,"23,900","11,383","12,517",0,"12,517",0,39353
NT,2021-02-27,"23,900","11,383","12,517",0,"12,517",0,39353
NT,2021-02-28,"23,900","11,383","12,517",0,"12,517",0,39353
NT,2021-03-01,"23,900","11,383","12,517",0,"12,517",793,39353
NT,2021-03-02,"23,900","12,176","11,724",0,"11,724","1,217",39353
NT,2021-03-03,"23,900","13,393","10,507",0,"10,507",360,39353
NT,2021-03-04,"23,900","13,753","10,147",0,"10,147",158,39353
NT,2021-03-05,"23,900","13,911","9,989",0,"9,989",0,39353
NT,2021-03-06,"23,900","13,911","9,989","2,500","12,489",0,39353
NT,2021-03-07,"26,400","13,911","12,489",0,"12,489",753,39353
NT,2021-03-08,"26,400","14,664","11,736",0,"11,736",279,39353
NT,2021-03-09,"26,400","14,943","11,457",0,"11,457",476,39353
NT,2021-03-10,"26,400","15,419","10,981",0,"10,981",343,39353
NT,2021-03-11,"26,400","15,762","10,638",0,"10,638",127,39353
NT,2021-03-12,"26,400","15,889","10,511",0,"10,511",0,39353
NT,2021-03-13,"26,400","15,889","10,511",0,"10,511",0,39353
NT,2021-03-14,"26,400","15,889","10,511",0,"10,511",429,39353
NT,2021-03-15,"26,400","16,318","10,082",0,"10,082",555,39353
NT,2021-03-16,"26,400","16,873","9,527",0,"9,527",569,39353
NT,2021-03-17,"26,400","17,442","8,958","11,100","20,058",369,39353
NT,2021-03-18,"37,500","17,811","19,689",0,"19,689",186,39353
NT,2021-03-19,"37,500","17,997","19,503",0,"19,503",0,39353
NT,2021-03-20,"37,500","17,997","19,503",0,"19,503",0,39353
NT,2021-03-21,"37,500","17,997","19,503",0,"19,503",330,39353
NT,2021-03-22,"37,500","18,327","19,173",0,"19,173",392,39353
NT,2021-03-23,"37,500","18,719","18,781",0,"18,781",394,39353
NT,2021-03-24,"37,500","19,113","18,387",0,"18,387",381,39353
NT,2021-03-25,"37,500","19,494","18,006",0,"18,006",175,39353
NT,2021-03-26,"37,500","19,669","17,831",0,"17,831",0,39353
NT,2021-03-27,"37,500","19,669","17,831",0,"17,831",0,39353
NT,2021-03-28,"37,500","19,669","17,831",0,"17,831",332,39353
NT,2021-03-29,"37,500","20,001","17,499",0,"17,499",568,39353
NT,2021-03-30,"37,500","20,569","16,931",0,"16,931",246,39353
NT,2021-03-31,"37,500","20,815","16,685",0,"16,685",197,39353
NT,2021-04-01,"37,500","21,012","16,488",0,"16,488",0,39353
NT,2021-04-02,"37,500","21,012","16,488",0,"16,488",0,39353
NT,2021-04-03,"37,500","21,012","16,488",0,"16,488",0,39353
NT,2021-04-04,"37,500","21,012","16,488",0,"16,488",0,39353
NT,2021-04-05,"37,500","21,012","16,488",0,"16,488",751,39353
NT,2021-04-06,"37,500","21,763","15,737",0,"15,737",535,39353
NT,2021-04-07,"37,500","22,298","15,202",0,"15,202",0,39353
NT,2021-04-08,"37,500","22,298","15,202",0,"15,202",124,39353
NT,2021-04-09,"37,500","22,422","15,078","2,150","17,228",0,39353
NT,2021-04-10,"39,650","22,422","17,228",0,"17,228",0,39353
NT,2021-04-11,"39,650","22,422","17,228","2,150","19,378",253,39353
NT,2021-04-12,"41,800","22,675","19,125",0,"19,125",648,39353
NT,2021-04-13,"41,800","23,323","18,477",0,"18,477",462,39353
NT,2021-04-14,"41,800","23,785","18,015",0,"18,015",0,39353
NT,2021-04-15,"41,800","23,785","18,015",0,"18,015",107,39353
NT,2021-04-16,"41,800","23,892","17,908",0,"17,908",0,39353
NT,2021-04-17,"41,800","23,892","17,908",0,"17,908",0,39353
NT,2021-04-18,"41,800","23,892","17,908",0,"17,908",218,39353
NT,2021-04-19,"41,800","24,110","17,690",0,"17,690",704,39353
NT,2021-04-20,"41,800","24,814","16,986",0,"16,986",502,39353
NT,2021-04-21,"41,800","25,316","16,484","2,150","18,634",0,39353
NT,2021-04-22,"43,950","25,316","18,634",0,"18,634",116,39353
NT,2021-04-23,"43,950","25,432","18,518",0,"18,518",0,39353
NT,2021-04-24,"43,950","25,432","18,518",0,"18,518",0,39353
NT,2021-04-25,"43,950","25,432","18,518","2,150","20,668",238,39353
NT,2021-04-26,"46,100","25,670","20,430",0,"20,430",695,39353
NT,2021-04-27,"46,100","26,365","19,735",0,"19,735",495,39353
NT,2021-04-28,"46,100","26,860","19,240",0,"19,240",0,39353
NT,2021-04-29,"46,100","26,860","19,240",0,"19,240",114,39353
NT,2021-04-30,"46,100","26,974","19,126",0,"19,126",0,39353
NT,2021-05-01,"46,100","26,974","19,126",0,"19,126",0,39353
NT,2021-05-02,"46,100","26,974","19,126",0,"19,126",235,39353
NT,2021-05-03,"46,100","27,209","18,891",0,"18,891",630,39353
NT,2021-05-04,"46,100","27,839","18,261",0,"18,261",448,39353
NT,2021-05-05,"46,100","28,287","17,813",0,"17,813",0,39353
NT,2021-05-06,"46,100","28,287","17,813",0,"17,813",103,39353
NT,2021-05-07,"46,100","28,390","17,710",0,"17,710",0,39353
NT,2021-05-08,"46,100","28,390","17,710",0,"17,710",0,39353
NT,2021-05-09,"46,100","28,390","17,710",0,"17,710",213,39353
NT,2021-05-10,"46,100","28,603","17,497",0,"17,497",580,39353
NT,2021-05-11,"46,100","29,183","16,917",0,"16,917",412,39353
NT,2021-05-12,"46,100","29,595","16,505",0,"16,505",0,39353
NT,2021-05-13,"46,100","29,595","16,505",0,"16,505",95,39353
NT,2021-05-14,"46,100","29,690","16,410",0,"16,410",0,39353
NT,2021-05-15,"46,100","29,690","16,410",0,"16,410",0,39353
NT,2021-05-16,"46,100","29,690","16,410",0,"16,410",196,39353
NT,2021-05-17,"46,100","29,886","16,214",0,"16,214",543,39353
NT,2021-05-18,"46,100","30,429","15,671",0,"15,671",386,39353
NT,2021-05-19,"46,100","30,815","15,285",0,"15,285",0,39353
